player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
ropz,Inferno,93,0.9896241720724787,0.9595459989558143,0.6827116672181583,0.00568375317661998,0,1
ropz,Mirage,92,0.9906141029641647,0.9679312472765959,0.7630790024730851,0.022915917378932685,0,1
ropz,Nuke,109,0.9736349600190815,0.9631735390002188,0.029079296809251,0.004153605792563411,1,1
d4rty,Ancient,99,0.983084861024608,0.9726652680570388,0.2351472692193296,0.03703994915518076,0,1
d4rty,Mirage,65,0.9716326586606776,0.9495067646383167,0.14072158219199787,0.010018035647531624,0,1
brn$,Nuke,46,0.9509877151206927,0.9776630489538339,0.051192737124103736,0.5136533222039456,0,0
happ,Ancient,100,0.9873816069913838,0.9882443151659299,0.4637872281907638,0.5263926920966756,0,0
happ,Dust2,70,0.9798750563506744,0.9803373970336651,0.3207657626928645,0.33906471138151817,0,0
happ,Inferno,118,0.9915631155339694,0.9583902530901424,0.6908705655184468,0.0010577393279351574,0,1
happ,Mirage,61,0.9779127922338893,0.9769272879581476,0.33613700206315666,0.30250495610881556,0,0
happ,Nuke,79,0.9812830370543456,0.9762843001731716,0.2994449181918388,0.14817807651467346,0,0
JUST,Nuke,48,0.9749957903150988,0.9255082667267035,0.3910692067114494,0.004674813776593952,0,1
JACKZ,Ancient,94,0.9780956826232033,0.9708796513473842,0.11584543059471614,0.033958321239925746,0,1
JACKZ,Anubis,69,0.984317959807153,0.957931740449057,0.5406959788644529,0.020579676257001942,0,1
JACKZ,Dust2,85,0.9870621446833784,0.9798301968025693,0.5601613684816937,0.204732090602107,0,0
JACKZ,Inferno,83,0.9757107261584476,0.9683802788113804,0.11727371844230322,0.038546150877133936,0,1
JACKZ,Nuke,105,0.9867198504308559,0.9880923787334335,0.38378065422090707,0.4789000736282046,0,0
Cjoffo,Anubis,221,0.9914595850231829,0.9858462620833411,0.22312721695051563,0.026813240572121987,0,1
Cjoffo,Dust2,110,0.986126955952064,0.9855340753077134,0.31535360591926875,0.2829670452623866,0,0
