player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
Patsi,Inferno,63,6.507936507936508,1.6350904799370576,101.37560975609757,0.002374366754620322,11.565181693385881,0.0724024500893112,8,1,0
Patsi,Mirage,161,5.658385093167702,1.3256997804610318,212.1119648737651,0.007309788511213311,4.891918131216993,0.6731511096122998,9,1,0
Patsi,Nuke,126,4.944444444444445,1.5089438202247194,188.6179775280899,0.0004119744686954044,9.29802659823415,0.2319612531994273,9,1,0
abizz,Ancient,44,6.0227272727272725,1.43247038174638,61.59622641509434,0.06543864534693856,5.450673139073854,0.36338507220396016,7,0,0
abizz,Dust2,63,4.650793650793651,1.409115930859848,87.36518771331058,0.037222258544987286,6.018235473419631,0.3044485701313076,7,1,0
abizz,Inferno,47,6.1063829787234045,1.0412058778972886,47.895470383275274,0.7915433110962896,5.218940891929182,0.3897489946390112,7,0,0
abizz,Mirage,71,4.76056338028169,1.2091293322062553,84.63905325443787,0.22412205675939423,12.480848199801938,0.028761197357937335,7,0,1
abizz,Nuke,88,4.1477272727272725,1.1779877184695327,102.48493150684934,0.24581972708262806,3.748713405772702,0.7106382167492243,8,0,0
sasha,Ancient,46,7.021739130434782,1.9146198830409353,86.1578947368421,0.0004315190146995524,9.311625999561777,0.09726161910753771,7,1,0
sasha,Inferno,42,7.0476190476190474,1.141727092946605,46.81081081081081,0.49237205170047516,3.1041794007631522,0.6839281804028833,7,0,0
naz,Ancient,72,5.180555555555555,1.70913416153759,121.34852546916889,0.0003716406198028229,11.370967823699335,0.07756592979070306,8,1,0
naz,Anubis,57,4.982456140350878,1.322434607645875,74.05633802816901,0.1068394839907182,11.657557933960089,0.03979356100695508,7,0,1
naz,Dust2,88,5.238636363636363,1.443713067544319,125.60303687635576,0.008572319537292823,7.074826000584303,0.3139827695268427,8,1,0
