player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
Sandman,Ancient,72,5.055555555555555,1.4815044110818762,105.1868131868132,0.010468664854229868,7.512430065407709,0.2760422206981839,8,1,0
Sandman,Dust2,54,4.166666666666667,1.2656603773584905,67.08,0.1848949027815883,2.7196038633855393,0.6057885728798604,6,0,0
Sandman,Inferno,93,6.290322580645161,2.0410256410256413,187.774358974359,3.102256856562995e-08,26.20546873950684,0.000462811734434873,9,1,1
phr,Ancient,42,5.4523809523809526,1.2364469059537755,50.69432314410479,0.28527062937112535,1.834897471344602,0.7660918431523321,6,0,0
phr,Anubis,46,5.8478260869565215,1.5197852127220155,68.3903345724907,0.027672696258484532,3.4755005589412575,0.6270979055181571,7,1,0
phr,Dust2,43,6.395348837209302,1.557229437229437,65.40363636363635,0.023749538575265745,5.520241697736063,0.35573141029016025,7,1,0
KAISER,Ancient,92,6.369565217391305,1.0928252634737277,99.44709897610923,0.5112939306564577,8.478035785106309,0.29233192050505885,9,0,0
KAISER,Anubis,43,5.4186046511627906,0.9423666462293072,39.5793991416309,0.8444644596919022,1.6627247031229646,0.7974770618784068,6,0,0
KAISER,Dust2,101,6.217821782178218,2.1248726114649674,212.48726114649673,8.457553863916091e-10,19.852685523666295,0.010907992182641565,10,1,1
KAISER,Mirage,115,5.6521739130434785,1.334817813765182,152.16923076923075,0.019616573762691568,7.191012129924884,0.40926657723858256,9,1,0
KAISER,Nuke,114,4.307017543859649,1.438801074202909,162.5845213849287,0.003137452566494177,9.835660724411811,0.13174549048913234,8,1,0
xerolte,Ancient,69,5.449275362318841,0.9366395494367958,63.69148936170211,0.7489354815539474,5.097035461844218,0.5314292843052981,8,0,0
xerolte,Dust2,60,6.15,1.4927656056221579,88.07317073170731,0.01681435355684942,2.1614546123404113,0.9042667147662298,8,1,0
xerolte,Inferno,65,6.384615384615385,1.6871234939759037,107.97590361445783,0.000977637115270683,13.409391561610601,0.03697631859277625,8,1,1
xerolte,Nuke,64,4.796875,1.4042190165968667,88.46579804560261,0.03778509868488596,4.475682991513554,0.48314354861450937,7,1,0
divine,Ancient,51,4.392156862745098,1.3485714285714283,67.42857142857142,0.10129619792933722,1.1100843529822748,0.8926689280769848,6,0,0
divine,Dust2,50,4.42,1.3860005540677809,67.91402714932127,0.07605024055252291,8.093956444254552,0.08819645321217204,6,0,0
divine,Inferno,68,4.779411764705882,1.5479678530424796,103.71384615384615,0.005389838398172759,9.071485289424897,0.10624659711841901,7,1,0
