game_id,map,Team_A,Team_B,A_Round_Win_%,B_Round_Win_%,A_Rank_Diff,B_Rank_Diff
164487,Mirage,Apeks,Natus Vincere,0.4090909090909091,0.5909090909090908,16,-16
164486,Inferno,MOUZ,VERTEX,0.8666666666666667,0.1333333333333333,-78,78
164488,Mirage,BetBoom,Vitality,0.5333333333333333,0.4666666666666667,35,-35
164490,Nuke,FaZe,GamerLegion,0.4411764705882353,0.5588235294117647,-5,5
164493,Anubis,ENCE,Lynn Vision,0.6842105263157895,0.3157894736842105,-26,26
164494,Inferno,Cloud9,fnatic,0.4347826086956521,0.5652173913043479,-5,5
164497,Anubis,Complexity,Monte,0.5909090909090909,0.40909090909090906,7,-7
164495,Nuke,G2,Grayhound,0.5416666666666666,0.45833333333333337,-26,26
165170,Ancient,Mythic,Reason,0.4347826086956521,0.5652173913043479,-17,17
165171,Overpass,Mythic,Reason,0.6190476190476191,0.38095238095238093,-17,17
165172,Anubis,Mythic,Reason,0.5416666666666666,0.45833333333333337,-17,17
165178,Ancient,B8,Monte,0.4722222222222222,0.5277777777777778,86,-86
165183,Anubis,B8,Monte,0.65,0.35,86,-86
165187,Mirage,B8,Monte,0.1875,0.8125,86,-86
165050,Mirage,Apeks,Sangal,0.4347826086956521,0.5652173913043479,-97,97
165057,Ancient,Apeks,Sangal,0.5416666666666666,0.45833333333333337,-97,97
165064,Anubis,Apeks,Sangal,0.5714285714285714,0.4285714285714286,-97,97
164686,Anubis,Aurora,SINNERS,0.3809523809523809,0.6190476190476191,-25,25
164688,Ancient,Aurora,SINNERS,0.2777777777777778,0.7222222222222222,-25,25
164690,Vertigo,Pompa,Spirit,0.0714285714285714,0.9285714285714286,22,-22
164692,Mirage,Pompa,Spirit,0.4347826086956521,0.5652173913043479,22,-22
164691,Ancient,9INE,ORKS,0.5652173913043478,0.4347826086956522,-31,31
164694,Overpass,9INE,ORKS,0.6842105263157895,0.3157894736842105,-31,31
164499,Mirage,MOUZ,Natus Vincere,0.5517241379310345,0.4482758620689655,-1,1
164502,Inferno,MOUZ,Natus Vincere,0.2352941176470588,0.7647058823529412,-1,1
164507,Ancient,MOUZ,Natus Vincere,0.6842105263157895,0.3157894736842105,-1,1
164503,Mirage,BetBoom,GamerLegion,0.5416666666666666,0.45833333333333337,24,-24
164508,Nuke,BetBoom,GamerLegion,0.6842105263157895,0.3157894736842105,24,-24
164498,Mirage,Apeks,VERTEX,0.7222222222222222,0.2777777777777778,-61,61
164500,Anubis,Apeks,VERTEX,0.5416666666666666,0.45833333333333337,-61,61
164511,Overpass,FaZe,Vitality,0.4666666666666667,0.5333333333333333,6,-6
164516,Inferno,FaZe,Vitality,0.5652173913043478,0.4347826086956522,6,-6
164520,Nuke,FaZe,Vitality,0.5909090909090909,0.40909090909090906,6,-6
164536,Nuke,Grayhound,Monte,0.2777777777777778,0.7222222222222222,20,-20
164538,Anubis,Grayhound,Monte,0.4583333333333333,0.5416666666666667,20,-20
164539,Anubis,Cloud9,Lynn Vision,0.5416666666666666,0.45833333333333337,-18,18
164541,Ancient,Cloud9,Lynn Vision,0.6190476190476191,0.38095238095238093,-18,18
164540,Overpass,ENCE,fnatic,0.4347826086956521,0.5652173913043479,-13,13
164542,Anubis,ENCE,fnatic,0.5652173913043478,0.4347826086956522,-13,13
164543,Vertigo,ENCE,fnatic,0.5652173913043478,0.4347826086956522,-13,13
164544,Vertigo,Apeks,GamerLegion,0.3809523809523809,0.6190476190476191,10,-10
164547,Overpass,Apeks,GamerLegion,0.4583333333333333,0.5416666666666667,10,-10
164535,Anubis,Complexity,G2,0.35,0.65,13,-13
164537,Ancient,Complexity,G2,0.35,0.65,13,-13
164546,Overpass,FaZe,Natus Vincere,0.65,0.35,1,-1
164549,Mirage,FaZe,Natus Vincere,0.2352941176470588,0.7647058823529412,1,-1
164550,Inferno,FaZe,Natus Vincere,0.65,0.35,1,-1
164590,Anubis,Cloud9,Complexity,0.4090909090909091,0.5909090909090908,-6,6
164594,Ancient,Cloud9,Complexity,0.6842105263157895,0.3157894736842105,-6,6
164596,Inferno,Cloud9,Complexity,0.1875,0.8125,-6,6
164591,Overpass,fnatic,Monte,0.5652173913043478,0.4347826086956522,6,-6
164593,Anubis,fnatic,Monte,0.2352941176470588,0.7647058823529412,6,-6
164595,Vertigo,fnatic,Monte,0.3157894736842105,0.6842105263157895,6,-6
164598,Ancient,FaZe,GamerLegion,0.5416666666666666,0.45833333333333337,-5,5
164601,Inferno,FaZe,GamerLegion,0.35,0.65,-5,5
164603,Nuke,FaZe,GamerLegion,0.6842105263157895,0.3157894736842105,-5,5
164597,Mirage,BetBoom,MOUZ,0.4411764705882353,0.5588235294117647,31,-31
164602,Ancient,BetBoom,MOUZ,0.65,0.35,31,-31
164604,Overpass,BetBoom,MOUZ,0.4347826086956521,0.5652173913043479,31,-31
164606,Ancient,ENCE,G2,0.4090909090909091,0.5909090909090908,-1,1
164610,Vertigo,ENCE,G2,0.3809523809523809,0.6190476190476191,-1,1
164605,Overpass,Complexity,Monte,0.5517241379310345,0.4482758620689655,7,-7
164611,Ancient,Complexity,Monte,0.5517241379310345,0.4482758620689655,7,-7
164733,Nuke,ENCE,FaZe,0.2777777777777778,0.7222222222222222,-5,5
164735,Anubis,ENCE,FaZe,0.0,1.0,-5,5
164730,Anubis,BetBoom,Complexity,0.3157894736842105,0.6842105263157895,20,-20
164731,Ancient,BetBoom,Complexity,0.4583333333333333,0.5416666666666667,20,-20
164766,Nuke,FaZe,MOUZ,0.7647058823529411,0.23529411764705888,2,-2
164769,Vertigo,FaZe,MOUZ,0.5909090909090909,0.40909090909090906,2,-2
164763,Anubis,Complexity,G2,0.6190476190476191,0.38095238095238093,13,-13
164764,Ancient,Complexity,G2,0.8125,0.1875,13,-13
164814,Overpass,Complexity,FaZe,0.5416666666666666,0.45833333333333337,9,-9
164818,Nuke,Complexity,FaZe,0.4347826086956521,0.5652173913043479,9,-9
164826,Ancient,Complexity,FaZe,0.4571428571428571,0.5428571428571429,9,-9
165107,Anubis,BIG EQUIPA,NIP Impact,0.5652173913043478,0.4347826086956522,-16,16
165127,Ancient,BIG EQUIPA,NIP Impact,0.4666666666666667,0.5333333333333333,-16,16
165142,Vertigo,BIG EQUIPA,NIP Impact,0.7647058823529411,0.23529411764705888,-16,16
165109,Ancient,ENCE Athena,VP.Angels,0.5909090909090909,0.40909090909090906,6,-6
165126,Anubis,ENCE Athena,VP.Angels,0.2777777777777778,0.7222222222222222,6,-6
165143,Overpass,ENCE Athena,VP.Angels,0.6190476190476191,0.38095238095238093,6,-6
165105,Mirage,1win Gang,Nigma Galaxy,0.3157894736842105,0.6842105263157895,32,-32
165122,Ancient,1win Gang,Nigma Galaxy,0.4090909090909091,0.5909090909090908,32,-32
165108,Inferno,9 Pandas Fearless,GL Prism,0.5416666666666666,0.45833333333333337,-25,25
165124,Anubis,9 Pandas Fearless,GL Prism,0.65,0.35,-25,25
165099,Nuke,NAVI Javelins,shinigami,0.8125,0.1875,-45,45
165118,Anubis,NAVI Javelins,shinigami,0.8666666666666667,0.1333333333333333,-45,45
165102,Overpass,G2 Oya,GUILD fe,0.7647058823529411,0.23529411764705888,-33,33
165120,Mirage,G2 Oya,GUILD fe,0.4583333333333333,0.5416666666666667,-33,33
165136,Ancient,G2 Oya,GUILD fe,0.7222222222222222,0.2777777777777778,-33,33
165403,Vertigo,9 Pandas Fearless,BIG EQUIPA,0.7222222222222222,0.2777777777777778,5,-5
165409,Mirage,9 Pandas Fearless,BIG EQUIPA,0.5909090909090909,0.40909090909090906,5,-5
165146,Nuke,Cafeina,MIBR fe,0.0714285714285714,0.9285714285714286,26,-26
165150,Anubis,Cafeina,MIBR fe,0.0714285714285714,0.9285714285714286,26,-26
165418,Ancient,FURIA fe,Ravens,0.7222222222222222,0.2777777777777778,-19,19
165424,Vertigo,FURIA fe,Ravens,0.6190476190476191,0.38095238095238093,-19,19
165550,Inferno,Fluxo Demons,MIBR fe,0.7222222222222222,0.2777777777777778,-21,21
165556,Anubis,Fluxo Demons,MIBR fe,0.5333333333333333,0.4666666666666667,-21,21
165547,Ancient,Cafeina,Ravens,0.2777777777777778,0.7222222222222222,22,-22
165551,Vertigo,Cafeina,Ravens,0.1875,0.8125,22,-22
165157,Nuke,EG Gold,Hyperion,0.8666666666666667,0.1333333333333333,-42,42
165159,Ancient,EG Gold,Hyperion,0.8125,0.1875,-42,42
165156,Nuke,Cherry Bombs,Totsugeki,0.3809523809523809,0.6190476190476191,7,-7
165158,Inferno,Cherry Bombs,Totsugeki,0.2352941176470588,0.7647058823529412,7,-7
165432,Mirage,FlyQuest RED,Shimmer,0.5333333333333333,0.4666666666666667,-15,15
165437,Overpass,FlyQuest RED,Shimmer,0.7647058823529411,0.23529411764705888,-15,15
165430,Ancient,Karma,Tsunami Sirens,0.3157894736842105,0.6842105263157895,-18,18
165434,Anubis,Karma,Tsunami Sirens,0.5588235294117647,0.4411764705882353,-18,18
165438,Overpass,Karma,Tsunami Sirens,0.4090909090909091,0.5909090909090908,-18,18
165559,Ancient,EG Gold,Shimmer,0.1875,0.8125,-8,8
165566,Mirage,EG Gold,Shimmer,0.4583333333333333,0.5416666666666667,-8,8
165558,Ancient,Cherry Bombs,FlyQuest RED,0.1333333333333333,0.8666666666666667,53,-53
165563,Nuke,Cherry Bombs,FlyQuest RED,0.3157894736842105,0.6842105263157895,53,-53
165561,Ancient,Hyperion,Tsunami Sirens,0.1875,0.8125,15,-15
165564,Mirage,Hyperion,Tsunami Sirens,0.1333333333333333,0.8666666666666667,15,-15
165565,Inferno,Karma,Totsugeki,0.7222222222222222,0.2777777777777778,-30,30
164517,Nuke,00NATION,Verdant,0.3809523809523809,0.6190476190476191,-38,38
164521,Vertigo,00NATION,Verdant,0.65,0.35,-38,38
164525,Anubis,00NATION,Verdant,0.5333333333333333,0.4666666666666667,-38,38
164528,Ancient,FORZE,The Prodigies SE,0.5909090909090909,0.40909090909090906,-32,32
164530,Mirage,FORZE,The Prodigies SE,0.5652173913043478,0.4347826086956522,-32,32
164545,Inferno,Anonymo,MOUZ NXT,0.65,0.35,-8,8
164548,Ancient,Anonymo,MOUZ NXT,0.4583333333333333,0.5416666666666667,-8,8
164551,Overpass,Anonymo,MOUZ NXT,0.3809523809523809,0.6190476190476191,-8,8
164554,Ancient,M80,Sampi,0.5909090909090909,0.40909090909090906,-38,38
164556,Anubis,M80,Sampi,0.3809523809523809,0.6190476190476191,-38,38
164561,Overpass,M80,Sampi,0.4090909090909091,0.5909090909090908,-38,38
164573,Vertigo,ECSTATIC,Sprout,0.6190476190476191,0.38095238095238093,21,-21
164579,Inferno,ECSTATIC,Sprout,0.5909090909090909,0.40909090909090906,21,-21
164513,Overpass,Alliance,EYEBALLERS,0.5652173913043478,0.4347826086956522,-34,34
164518,Mirage,Alliance,EYEBALLERS,0.4347826086956521,0.5652173913043479,-34,34
164522,Inferno,Alliance,EYEBALLERS,0.4482758620689655,0.5517241379310345,-34,34
164562,Ancient,Metizport,TSM,0.4090909090909091,0.5909090909090908,17,-17
164563,Nuke,Metizport,TSM,0.4583333333333333,0.5416666666666667,17,-17
164622,Inferno,Entropiq,Sampi,0.5909090909090909,0.40909090909090906,-9,9
164623,Overpass,Entropiq,Sampi,0.4347826086956521,0.5652173913043479,-9,9
164626,Mirage,Entropiq,Sampi,0.5652173913043478,0.4347826086956522,-9,9
164677,Ancient,Anonymo,ECSTATIC,0.3157894736842105,0.6842105263157895,17,-17
164678,Vertigo,Anonymo,ECSTATIC,0.2352941176470588,0.7647058823529412,17,-17
164683,Mirage,Espionage,JANO,0.5517241379310345,0.4482758620689655,-21,21
164687,Nuke,Espionage,JANO,0.5909090909090909,0.40909090909090906,-21,21
164533,Ancient,Boca Juniors,WINDINGO,0.9285714285714286,0.0714285714285714,24,-24
164534,Anubis,Boca Juniors,WINDINGO,0.8666666666666667,0.1333333333333333,24,-24
164566,Ancient,B8,Space,0.4285714285714285,0.5714285714285715,50,-50
164570,Mirage,B8,Space,0.7222222222222222,0.2777777777777778,50,-50
164577,Anubis,B8,Space,0.5517241379310345,0.4482758620689655,50,-50
164564,Anubis,Aurora,The Prodigies,0.6842105263157895,0.3157894736842105,-127,127
164571,Ancient,Aurora,The Prodigies,0.4666666666666667,0.5333333333333333,-127,127
164576,Nuke,Aurora,The Prodigies,0.2777777777777778,0.7222222222222222,-127,127
164565,Mirage,Sangal,SINNERS,0.4583333333333333,0.5416666666666667,52,-52
164574,Anubis,Sangal,SINNERS,0.5416666666666666,0.45833333333333337,52,-52
164580,Ancient,Sangal,SINNERS,0.2777777777777778,0.7222222222222222,52,-52
164629,Ancient,EYEBALLERS,Spirit,0.3157894736842105,0.6842105263157895,70,-70
164636,Nuke,EYEBALLERS,Spirit,0.1875,0.8125,70,-70
164628,Ancient,RUBIK,SAW,0.1333333333333333,0.8666666666666667,80,-80
164630,Anubis,RUBIK,SAW,0.2777777777777778,0.7222222222222222,80,-80
164635,Inferno,Looking4Org,Pompa,0.8125,0.1875,-3,3
164640,Ancient,Looking4Org,Pompa,0.7222222222222222,0.2777777777777778,-3,3
164663,Vertigo,Looking4Org,Pompa,0.35,0.65,-3,3
164642,Overpass,9INE,Betera,0.8666666666666667,0.1333333333333333,-70,70
164664,Ancient,9INE,Betera,0.3809523809523809,0.6190476190476191,-70,70
164665,Anubis,9INE,Betera,0.8666666666666667,0.1333333333333333,-70,70
164666,Ancient,1win,IKLA,0.5588235294117647,0.4411764705882353,-67,67
164669,Nuke,1win,IKLA,0.5714285714285714,0.4285714285714286,-67,67
164634,Ancient,Movistar Riders,ORKS,0.65,0.35,-44,44
164639,Inferno,Movistar Riders,ORKS,0.4583333333333333,0.5416666666666667,-44,44
164662,Nuke,Movistar Riders,ORKS,0.3157894736842105,0.6842105263157895,-44,44
164582,Ancient,Evil Geniuses,Nouns,0.3809523809523809,0.6190476190476191,-30,30
164585,Nuke,Evil Geniuses,Nouns,0.2352941176470588,0.7647058823529412,-30,30
164583,Mirage,Badass,Mythic,0.5909090909090909,0.40909090909090906,-28,28
164586,Ancient,Badass,Mythic,0.4347826086956521,0.5652173913043479,-28,28
164588,Overpass,Badass,Mythic,0.8666666666666667,0.1333333333333333,-28,28
166109,Nuke,Eros,FLUFFY AIMERS,0.5909090909090909,0.40909090909090906,20,-20
166111,Ancient,Eros,FLUFFY AIMERS,0.7222222222222222,0.2777777777777778,20,-20
164581,Ancient,Bad News Bears,Reason,0.6842105263157895,0.3157894736842105,-20,20
164584,Mirage,Bad News Bears,Reason,0.35,0.65,-20,20
164587,Anubis,Bad News Bears,Reason,0.7647058823529411,0.23529411764705888,-20,20
164616,Ancient,Nexus,The Prodigies SE,0.4583333333333333,0.5416666666666667,15,-15
164618,Mirage,Nexus,The Prodigies SE,0.6190476190476191,0.38095238095238093,15,-15
164620,Vertigo,Nexus,The Prodigies SE,0.4285714285714285,0.5714285714285715,15,-15
164624,Nuke,Anonymo,M80,0.4666666666666667,0.5333333333333333,36,-36
164627,Ancient,Anonymo,M80,0.4347826086956521,0.5652173913043479,36,-36
164633,Ancient,Metizport,Sprout,0.1333333333333333,0.8666666666666667,54,-54
164638,Vertigo,Metizport,Sprout,0.2352941176470588,0.7647058823529412,54,-54
164679,Anubis,Falcons,FORZE,0.4482758620689655,0.5517241379310345,1,-1
164681,Nuke,Falcons,FORZE,0.7647058823529411,0.23529411764705888,1,-1
164682,Mirage,Falcons,FORZE,0.3157894736842105,0.6842105263157895,1,-1
164685,Anubis,9 Pandas,ECSTATIC,0.2352941176470588,0.7647058823529412,-16,16
164689,Ancient,9 Pandas,ECSTATIC,0.35,0.65,-16,16
164695,Ancient,MOUZ NXT,Sampi,0.4583333333333333,0.5416666666666667,6,-6
164701,Anubis,MOUZ NXT,Sampi,0.4583333333333333,0.5416666666666667,6,-6
164651,Vertigo,Evil Geniuses,Unjustified,0.4347826086956521,0.5652173913043479,-121,121
164671,Ancient,Evil Geniuses,Unjustified,0.4090909090909091,0.5909090909090908,-121,121
164648,Mirage,Bad News Bears,Party Astronauts,0.35,0.65,77,-77
164655,Ancient,Bad News Bears,Party Astronauts,0.65,0.35,77,-77
164660,Inferno,Bad News Bears,Party Astronauts,0.1875,0.8125,77,-77
166421,Nuke,Badass,Eros,0.5652173913043478,0.4347826086956522,-7,7
166424,Mirage,Badass,Eros,0.5416666666666666,0.45833333333333337,-7,7
164649,Anubis,Kari,Rocket,0.4583333333333333,0.5416666666666667,28,-28
164657,Ancient,Kari,Rocket,0.4666666666666667,0.5333333333333333,28,-28
166110,Anubis,Reason,Take Flyte,0.6190476190476191,0.38095238095238093,77,-77
166112,Ancient,Reason,Take Flyte,0.4090909090909091,0.5909090909090908,77,-77
166113,Nuke,Reason,Take Flyte,0.2777777777777778,0.7222222222222222,77,-77
164721,Anubis,Rocket,Take Flyte,0.3157894736842105,0.6842105263157895,-25,25
164722,Ancient,Rocket,Take Flyte,0.3157894736842105,0.6842105263157895,-25,25
164589,Anubis,Kari,Nouns,0.4090909090909091,0.5909090909090908,69,-69
164592,Nuke,Kari,Nouns,0.3157894736842105,0.6842105263157895,69,-69
164700,Nuke,MIBR,Sharks,0.4090909090909091,0.5909090909090908,-56,56
164702,Mirage,MIBR,Sharks,0.6842105263157895,0.3157894736842105,-56,56
164709,Anubis,MIBR,Sharks,0.3809523809523809,0.6190476190476191,-56,56
164713,Mirage,9z,MIBR,0.3809523809523809,0.6190476190476191,-3,3
164724,Ancient,9z,MIBR,0.5416666666666666,0.45833333333333337,-3,3
164725,Anubis,9z,MIBR,0.4347826086956521,0.5652173913043479,-3,3
164760,Nuke,MIBR,Sharks,0.8125,0.1875,-56,56
164761,Vertigo,MIBR,Sharks,0.5517241379310345,0.4482758620689655,-56,56
164737,Nuke,Anonymo,Verdant,0.5434782608695652,0.4565217391304348,-9,9
164745,Inferno,Anonymo,Verdant,0.4482758620689655,0.5517241379310345,-9,9
164747,Overpass,Anonymo,Verdant,0.4347826086956521,0.5652173913043479,-9,9
164753,Ancient,Falcons,The Prodigies SE,0.4482758620689655,0.5517241379310345,-31,31
164755,Vertigo,Falcons,The Prodigies SE,0.9285714285714286,0.0714285714285714,-31,31
164756,Mirage,Falcons,The Prodigies SE,0.7222222222222222,0.2777777777777778,-31,31
164772,Ancient,MOUZ NXT,Sprout,0.5909090909090909,0.40909090909090906,46,-46
164774,Nuke,MOUZ NXT,Sprout,0.6190476190476191,0.38095238095238093,46,-46
164779,Nuke,9 Pandas,FORZE,0.3809523809523809,0.6190476190476191,-14,14
164780,Anubis,9 Pandas,FORZE,0.4090909090909091,0.5909090909090908,-14,14
164785,Nuke,00NATION,M80,0.5416666666666666,0.45833333333333337,7,-7
164789,Ancient,00NATION,M80,0.5333333333333333,0.4666666666666667,7,-7
164832,Overpass,M80,Metizport,0.3809523809523809,0.6190476190476191,-52,52
164834,Ancient,M80,Metizport,0.2777777777777778,0.7222222222222222,-52,52
164845,Ancient,Falcons,Sprout,0.4482758620689655,0.5517241379310345,20,-20
164852,Anubis,Falcons,Sprout,0.5416666666666666,0.45833333333333337,20,-20
164859,Nuke,Falcons,Sprout,0.5416666666666666,0.45833333333333337,20,-20
164863,Ancient,9 Pandas,Verdant,0.5909090909090909,0.40909090909090906,-42,42
164868,Inferno,9 Pandas,Verdant,0.3809523809523809,0.6190476190476191,-42,42
164872,Anubis,9 Pandas,Verdant,0.6190476190476191,0.38095238095238093,-42,42
164738,Mirage,Espionage,Nexus,0.4090909090909091,0.5909090909090908,-48,48
164743,Nuke,Espionage,Nexus,0.5909090909090909,0.40909090909090906,-48,48
164744,Vertigo,Espionage,Nexus,0.3809523809523809,0.6190476190476191,-48,48
164765,Ancient,Anonymo,Preasy,0.2777777777777778,0.7222222222222222,40,-40
164767,Vertigo,Anonymo,Preasy,0.3809523809523809,0.6190476190476191,40,-40
164771,Vertigo,ALTERNATE aTTaX,BIG Academy,0.4090909090909091,0.5909090909090908,-37,37
164773,Ancient,ALTERNATE aTTaX,BIG Academy,0.35,0.65,-37,37
164816,Vertigo,ECLOT,Sprout,0.65,0.35,17,-17
164820,Inferno,ECLOT,Sprout,0.5333333333333333,0.4666666666666667,17,-17
164901,Nuke,00NATION,Sashi,0.5416666666666666,0.45833333333333337,-110,110
164903,Overpass,00NATION,Sashi,0.9285714285714286,0.0714285714285714,-110,110
164891,Inferno,Pompa,Sampi,0.6190476190476191,0.38095238095238093,-29,29
164896,Anubis,Pompa,Sampi,0.6190476190476191,0.38095238095238093,-29,29
164748,Anubis,Looking4Org,Spirit,0.4482758620689655,0.5517241379310345,19,-19
164752,Nuke,Looking4Org,Spirit,0.4090909090909091,0.5909090909090908,19,-19
164809,Anubis,Nouns,Unjustified,0.4583333333333333,0.5416666666666667,-91,91
164812,Mirage,Nouns,Unjustified,0.7222222222222222,0.2777777777777778,-91,91
164813,Ancient,Nouns,Unjustified,0.6842105263157895,0.3157894736842105,-91,91
164936,Inferno,Nouns,Take Flyte,0.6190476190476191,0.38095238095238093,-66,66
164938,Mirage,Nouns,Take Flyte,0.4583333333333333,0.5416666666666667,-66,66
164940,Nuke,Nouns,Take Flyte,0.7647058823529411,0.23529411764705888,-66,66
165329,Mirage,TYLOO,Wings Up,0.7647058823529411,0.23529411764705888,-84,84
165337,Nuke,TYLOO,Wings Up,0.5333333333333333,0.4666666666666667,-84,84
165363,Nuke,The MongolZ,TYLOO,0.2352941176470588,0.7647058823529412,13,-13
165369,Mirage,The MongolZ,TYLOO,0.5909090909090909,0.40909090909090906,13,-13
165374,Overpass,The MongolZ,TYLOO,0.4347826086956521,0.5652173913043479,13,-13
165480,Nuke,The MongolZ,TYLOO,0.35,0.65,13,-13
165484,Mirage,The MongolZ,TYLOO,0.6842105263157895,0.3157894736842105,13,-13
165497,Overpass,The MongolZ,TYLOO,0.4347826086956521,0.5652173913043479,13,-13
164768,Anubis,Entropiq,Los Alpacas,0.7647058823529411,0.23529411764705888,-49,49
164770,Inferno,Entropiq,Los Alpacas,0.5416666666666666,0.45833333333333337,-49,49
164778,Ancient,Anonymo,IKLA,0.8125,0.1875,-20,20
164781,Nuke,Anonymo,IKLA,0.5517241379310345,0.4482758620689655,-20,20
164786,Inferno,Alliance,B8,0.5277777777777778,0.4722222222222222,-35,35
164791,Ancient,Alliance,B8,0.3157894736842105,0.6842105263157895,-35,35
164793,Mirage,Alliance,B8,0.5416666666666666,0.45833333333333337,-35,35
164840,Overpass,ENCE Academy,Passion UA,0.4583333333333333,0.5416666666666667,66,-66
164842,Ancient,ENCE Academy,Passion UA,0.2777777777777778,0.7222222222222222,66,-66
164849,Inferno,ARCRED,Metizport,0.4583333333333333,0.5416666666666667,-27,27
164857,Mirage,ARCRED,Metizport,0.4583333333333333,0.5416666666666667,-27,27
164862,Nuke,Espionage,Zero Tenacity,0.7222222222222222,0.2777777777777778,-32,32
164866,Inferno,Espionage,Zero Tenacity,0.5909090909090909,0.40909090909090906,-32,32
164892,Mirage,Alliance,JANO,0.4347826086956521,0.5652173913043479,-14,14
164897,Anubis,Alliance,JANO,0.5416666666666666,0.45833333333333337,-14,14
164900,Overpass,Alliance,JANO,0.5416666666666666,0.45833333333333337,-14,14
165081,Mirage,IKLA,TSM,0.5416666666666666,0.45833333333333337,21,-21
165089,Nuke,IKLA,TSM,0.5517241379310345,0.4482758620689655,21,-21
165185,Inferno,ECSTATIC,EYEBALLERS,0.4090909090909091,0.5909090909090908,-38,38
165193,Ancient,ECSTATIC,EYEBALLERS,0.4583333333333333,0.5416666666666667,-38,38
165204,Inferno,ECLOT,Espionage,0.4347826086956521,0.5652173913043479,-1,1
165212,Mirage,ECLOT,Espionage,0.3809523809523809,0.6190476190476191,-1,1
164782,Ancient,Case,W7M,0.6190476190476191,0.38095238095238093,-51,51
164784,Mirage,Case,W7M,0.8125,0.1875,-51,51
164792,Nuke,Flamengo,Legacy,0.4090909090909091,0.5909090909090908,122,-122
164794,Ancient,Flamengo,Legacy,0.2352941176470588,0.7647058823529412,122,-122
164853,Mirage,Boca Juniors,Imperial,0.2352941176470588,0.7647058823529412,172,-172
164860,Anubis,Boca Juniors,Imperial,0.4090909090909091,0.5909090909090908,172,-172
164877,Nuke,Corinthians,Sharks,0.2352941176470588,0.7647058823529412,47,-47
164880,Inferno,Corinthians,Sharks,0.4583333333333333,0.5416666666666667,47,-47
165077,Anubis,ODDIK,paiN,0.3809523809523809,0.6190476190476191,64,-64
165085,Vertigo,ODDIK,paiN,0.0714285714285714,0.9285714285714286,64,-64
165153,Inferno,BESTIA,Filhos de D10S,0.6842105263157895,0.3157894736842105,-44,44
165154,Ancient,BESTIA,Filhos de D10S,0.2777777777777778,0.7222222222222222,-44,44
165155,Anubis,BESTIA,Filhos de D10S,0.65,0.35,-44,44
165018,Ancient,Meta,Solid,0.6842105263157895,0.3157894736842105,-9,9
165019,Anubis,Meta,Solid,0.3809523809523809,0.6190476190476191,-9,9
165021,Mirage,Meta,Solid,0.4666666666666667,0.5333333333333333,-9,9
165713,Nuke,FORZE,Monte,0.5333333333333333,0.4666666666666667,45,-45
165722,Anubis,FORZE,Monte,0.2777777777777778,0.7222222222222222,45,-45
165740,Mirage,FORZE,Monte,0.4583333333333333,0.5416666666666667,45,-45
165709,Overpass,Apeks,Aurora,0.4090909090909091,0.5909090909090908,-20,20
165729,Mirage,Apeks,Aurora,0.4761904761904761,0.523809523809524,-20,20
165720,Inferno,Sangal,Sprout,0.2352941176470588,0.7647058823529412,84,-84
165739,Ancient,Sangal,Sprout,0.3809523809523809,0.6190476190476191,84,-84
165716,Inferno,SINNERS,The Prodigies,0.6190476190476191,0.38095238095238093,-102,102
165726,Anubis,SINNERS,The Prodigies,0.4583333333333333,0.5416666666666667,-102,102
165737,Mirage,SINNERS,The Prodigies,0.8125,0.1875,-102,102
165797,Vertigo,SAW,Spirit,0.35,0.65,18,-18
165803,Anubis,SAW,Spirit,0.4347826086956521,0.5652173913043479,18,-18
165793,Nuke,1win,9INE,0.2352941176470588,0.7647058823529412,-2,2
165802,Vertigo,1win,9INE,0.4347826086956521,0.5652173913043479,-2,2
165811,Ancient,IKLA,Movistar Riders,0.4666666666666667,0.5333333333333333,75,-75
164837,Ancient,PGE Turow,Verdant,0.5517241379310345,0.4482758620689655,5,-5
164841,Nuke,PGE Turow,Verdant,0.4090909090909091,0.5909090909090908,5,-5
164844,Anubis,PGE Turow,Verdant,0.5416666666666666,0.45833333333333337,5,-5
164848,Ancient,ALTERNATE aTTaX,UNiTY,0.7647058823529411,0.23529411764705888,-46,46
164856,Anubis,ALTERNATE aTTaX,UNiTY,0.5416666666666666,0.45833333333333337,-46,46
164869,Ancient,Enterprise,Sangal,0.4090909090909091,0.5909090909090908,9,-9
164870,Mirage,Enterprise,Sangal,0.0,1.0,9,-9
164967,Mirage,GenOne,Sashi,0.7222222222222222,0.2777777777777778,-50,50
164972,Ancient,GenOne,Sashi,0.5416666666666666,0.45833333333333337,-50,50
165001,Ancient,Entropiq,FTW,0.4583333333333333,0.5416666666666667,-22,22
165011,Anubis,Entropiq,FTW,0.4285714285714285,0.5714285714285715,-22,22
165068,Overpass,Aurora,HEROIC,0.5333333333333333,0.4666666666666667,38,-38
165074,Nuke,Aurora,HEROIC,0.4090909090909091,0.5909090909090908,38,-38
165083,Mirage,Aurora,HEROIC,0.3809523809523809,0.6190476190476191,38,-38
165096,Ancient,Eternal Fire,FURIA,0.5517241379310345,0.4482758620689655,-8,8
165114,Vertigo,Eternal Fire,FURIA,0.2352941176470588,0.7647058823529412,-8,8
165138,Mirage,Eternal Fire,FURIA,0.4583333333333333,0.5416666666666667,-8,8
165063,Nuke,9z,Movistar Riders,0.65,0.35,6,-6
