player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
Lack1,Inferno,76,0.9868062409967789,0.9623875056716921,0.6210998915414878,0.02382991554234451,0,0
Lack1,Mirage,132,0.9791614437863596,0.9831631535323195,0.040171670261037205,0.1023049104896519,0,0
Lack1,Nuke,116,0.9788444889640363,0.9829403070982834,0.06354074242992117,0.14812821015085326,0,0
urban0,Ancient,80,0.988107815926737,0.9763023298111799,0.6717653949958728,0.14322140673883327,0,0
urban0,Dust2,45,0.9838088709873529,0.8950617155476304,0.7741210113316668,0.0006674092982172844,0,1
urban0,Inferno,85,0.9796111813666807,0.987946202813959,0.19805717056035027,0.6205730358412712,0,0
urban0,Mirage,56,0.9550296059685801,0.964684189533017,0.03587880378299705,0.09995349174924795,0,0
urban0,Nuke,90,0.9716808313158021,0.9841631203281572,0.04646992131973602,0.3452271705653383,0,0
Krimbo,Ancient,101,0.9873495304558468,0.9890710112472464,0.4542142530946671,0.5830293722896721,0,0
Krimbo,Dust2,51,0.9565947696400582,0.9742019956305176,0.05974226479056185,0.32777172889111394,0,0
Krimbo,Inferno,47,0.9782924238439119,0.914799046189955,0.5236341174923755,0.002212739165883662,0,1
Krimbo,Mirage,64,0.9832378912732458,0.9704626816932351,0.5355267361435041,0.12786811805619575,0,0
Krimbo,Nuke,64,0.9793099536503408,0.9931990550344103,0.3570647096681483,0.9793635605327613,0,0
s0und,Ancient,150,0.9714663681000939,0.9960431530231424,0.0032600044971835334,0.9606654374192278,0,0
s0und,Anubis,89,0.9706103485578388,0.9876342565637061,0.04089044599861252,0.5666027728035303,0,0
s0und,Dust2,115,0.9834184566992317,0.9839962465948426,0.16748600201934172,0.18811372317430708,0,0
s0und,Inferno,95,0.9818868972083787,0.9702378270556096,0.2130864381716409,0.029092057564968264,0,0
s0und,Mirage,114,0.9900476843557583,0.9685050263185081,0.5766336253654946,0.008642286930980566,0,0
s0und,Nuke,95,0.9419454360970287,0.9926519529010728,0.0003726710821765519,0.8849361209689746,1,0
ChildKing,Ancient,86,0.9907851529841836,0.9779364968154323,0.8097004467367508,0.14823754123671345,0,0
ChildKing,Anubis,43,0.9698801576986138,0.9845456171729122,0.31319892832450513,0.8221490380598511,0,0
ChildKing,Dust2,56,0.9830177936892475,0.9606900780682908,0.6141029229887653,0.06528688844208912,0,0
ChildKing,Inferno,74,0.9612533766333591,0.9801723825110311,0.023036778063305986,0.29695097597559705,0,0
ChildKing,Mirage,58,0.9734660519054092,0.9854069445881668,0.23282790527864722,0.7111039446761234,0,0
R2B2,Ancient,43,0.9636508293529861,0.9672416101041144,0.18831210321507463,0.2532514714213121,0,0
TyRa,Mirage,44,0.9466354899203601,0.9553620231108173,0.041297559413064996,0.0872481910690493,1,0
TyRa,Nuke,48,0.9727667803114782,0.9320757588131356,0.3234018212334511,0.008138582808655382,0,1
1NVISIBLEE,Ancient,113,0.9739466396072404,0.9843595502172956,0.026231928354613663,0.21192724073579117,0,0
1NVISIBLEE,Anubis,60,0.9683051248793573,0.9748086732200797,0.12049245249328538,0.24903975824484187,0,0
1NVISIBLEE,Dust2,64,0.9669276231050078,0.9912043494899389,0.08362450566199947,0.9311398911610714,0,0
1NVISIBLEE,Mirage,142,0.9667008066627789,0.9818591981884676,0.0015596242283799063,0.05673928907272729,0,0
1NVISIBLEE,Nuke,118,0.9889149786472422,0.9793852613461005,0.45512662672464427,0.06662087788377655,0,0
sm3t,Ancient,43,0.9652673443619725,0.9616415232301045,0.2153532142499091,0.15917508203937508,0,0
MagnumZ,Ancient,43,0.9925335872285606,0.987532977881756,0.9930760585563347,0.915836570218532,0,0
Magic,Ancient,50,0.9793402999731643,0.958275211573316,0.524485677647624,0.07526902101403954,0,0
Magic,Dust2,49,0.939530807201843,0.9797063523759966,0.014174848361800413,0.5530117089299195,1,0
Magic,Mirage,47,0.9507797048493344,0.9787703827304346,0.04645804872411535,0.5424405906185522,0,0
Magic,Nuke,42,0.9760300978970843,0.9658695321004253,0.5137187529430016,0.23839291189932782,0,0
xeedo,Ancient,54,0.9855676218948624,0.987422758234668,0.7579901749503655,0.8400345567353735,0,0
xeedo,Dust2,93,0.978284299699562,0.9826555099233036,0.12372326559882502,0.2546408172699762,0,0
xeedo,Mirage,57,0.9779086338092607,0.9828276629632937,0.3800998209723692,0.5933232387902451,0,0
xeedo,Nuke,62,0.9870205893202241,0.9232615960673819,0.7569355070848176,0.0008414944656409723,0,1
Maka,Ancient,126,0.983242314148168,0.9872371509661716,0.12179196187129071,0.2896608422063469,0,0
Maka,Anubis,103,0.9820786244132339,0.9643677578071919,0.17736140749016316,0.007092878175788301,0,0
Maka,Dust2,100,0.9689182916710702,0.98492182655166,0.018278386743868703,0.3134931702086876,0,0
Maka,Inferno,123,0.9862440314442357,0.9921997032686151,0.24953004932934358,0.7246535181705885,0,0
Maka,Nuke,120,0.9813939979501889,0.9815498048101371,0.09596152342725356,0.09920912137966514,0,0
SHOCK,Ancient,159,0.9816908060874066,0.9827032452972149,0.03336183073159852,0.04417388386068869,0,0
SHOCK,Anubis,87,0.9834861235233789,0.9682407550993538,0.33435735757339213,0.03091013317026186,0,0
SHOCK,Dust2,92,0.9745286891840725,0.9870006031990719,0.0683331105927433,0.4988178320661821,0,0
SHOCK,Inferno,144,0.9872756302467725,0.9872222122326137,0.20935172104566352,0.20663584070320556,0,0
SHOCK,Mirage,163,0.9811595064081705,0.9952479480240815,0.0256055098886978,0.8822968980876331,0,0
SHOCK,Nuke,173,0.9889575923442953,0.9684187034111181,0.1968852930253276,0.0005714372403190876,0,0
Botpa1,Mirage,53,0.9723048225577814,0.9504598412401468,0.2533459686512471,0.028167689169352708,0,0
chelleos,Anubis,52,0.9550086816279162,0.9744122663335204,0.04763681150805256,0.3220883995322743,0,0
chelleos,Dust2,57,0.9502564813277008,0.9780629494713221,0.02020189502903012,0.3858491974122692,0,0
chelleos,Inferno,59,0.9723411069671886,0.9800592318830372,0.1979079833085569,0.44252280415652656,0,0
chelleos,Mirage,64,0.9747444905514998,0.9644086877832424,0.2125222752796081,0.06179171071385113,0,0
chelleos,Nuke,79,0.9679479597371096,0.9833011478001563,0.04420706157480884,0.39120050281511404,0,0
kaze,Ancient,63,0.968834853272867,0.9601632358423638,0.1104659197310986,0.039656081360278,0,0
