player,map,N,Stats_kd,Stats_kast,P_kd,P_kast,reject_kd,reject_kast
Chr1zN,Ancient,164,0.9890430742645527,0.9883595405895429,0.23337527068820213,0.1933531225065479,0,0
Chr1zN,Anubis,75,0.9672350300562625,0.9720151235414711,0.049057048437004286,0.09513292915770388,0,0
Chr1zN,Dust2,67,0.96949111111814,0.968209292966635,0.09853894372896516,0.08391705431013302,0,0
Chr1zN,Inferno,108,0.9676861541696529,0.9840865210300503,0.009914717496392084,0.22614199551280173,0,0
Chr1zN,Mirage,64,0.97609802109365,0.9702927697842176,0.24871857932875263,0.12529110599994225,0,0
Chr1zN,Nuke,127,0.9895281875638333,0.9902092933376275,0.4502377191914625,0.5104001012676772,0,0
bondik,Ancient,107,0.9864338685030182,0.9598748288848883,0.3525229443383424,0.002610446104810922,0,0
bondik,Anubis,102,0.9880786468689032,0.9730566017266672,0.4993891947604513,0.03496463975590795,0,0
bondik,Dust2,88,0.9768963397408811,0.988272451226462,0.11728621343314471,0.6197932024311703,0,0
bondik,Inferno,123,0.9899786095905982,0.9871782598457056,0.5138093556584196,0.3021623721739012,0,0
bondik,Nuke,103,0.9702488640011494,0.9859946073714264,0.020098458206001896,0.3528493207645458,0,0
m0NESY,Ancient,81,0.9853379474107625,0.9756866280791924,0.48549973022079035,0.12604156155566854,0,0
m0NESY,Anubis,47,0.9779745423469824,0.970540076172779,0.5113230689277639,0.2777346269011498,0,0
m0NESY,Dust2,74,0.9797992600849624,0.9247974013572048,0.2830310467915006,0.0002894017594911917,0,1
m0NESY,Inferno,86,0.9758054926639587,0.962556922345928,0.10622413145278486,0.013636742300507156,0,0
m0NESY,Mirage,74,0.9836217835551198,0.959417974434663,0.45372491586019703,0.01805521469869482,0,0
m0NESY,Nuke,78,0.979212123074435,0.9915949711965417,0.2319658365029984,0.8941520748206371,0,0
Vegi,Ancient,48,0.9805988047207516,0.9828246725959916,0.6038140421203979,0.6993353066247947,0,0
Vegi,Anubis,45,0.916895412746376,0.9790545777473382,0.0033238041711184454,0.5819351220654635,1,0
Vegi,Nuke,47,0.955814231572938,0.9746378980974175,0.07339901730436539,0.3930659036480908,0,0
olimp,Ancient,108,0.9820836425931854,0.9824131812246124,0.1548857588878425,0.16494249737109146,0,0
olimp,Anubis,55,0.9741038251067322,0.947822579187114,0.2794717455416683,0.0184524311914182,0,1
olimp,Dust2,50,0.9639284861342201,0.9532256310621239,0.12984170673093215,0.046355693932013345,0,0
olimp,Mirage,80,0.9904401892361759,0.9697274275956846,0.8220326176528605,0.054524620372344165,0,0
olimp,Nuke,125,0.9806896362458993,0.9891264241487653,0.07094816380735458,0.42886292410524585,0,0
AW,Ancient,115,0.9906270190540898,0.9834381325199503,0.6220963972917419,0.16815205413150214,0,0
AW,Anubis,54,0.9669939544393538,0.9770846410150975,0.1417953245350428,0.3856782255671115,0,0
AW,Dust2,96,0.9865301836100382,0.971980846388568,0.43647224133289847,0.03744799223601229,0,0
AW,Inferno,93,0.9846428498268514,0.9864677156116718,0.34787281350339744,0.4555873908854716,0,0
AW,Mirage,106,0.9749021122212991,0.988684514420895,0.04182285419896126,0.5171084144682628,0,0
djay,Ancient,75,0.9769195047425787,0.9817637497361464,0.18696064468282386,0.3538845446138094,0,0
djay,Dust2,50,0.9846028452334131,0.933896224139873,0.7544037310935613,0.00778328590620544,0,1
djay,Inferno,66,0.9687747646327374,0.9781338878845166,0.09462997360998726,0.2943992148210877,0,0
djay,Mirage,45,0.9549976148502373,0.9659704537252626,0.07867750589267558,0.20562559838002537,0,0
REZ,Ancient,86,0.9693328459133849,0.9901568926271681,0.038496911322961874,0.767821942911703,0,0
REZ,Inferno,74,0.9786882249146392,0.9746048340635832,0.24488999647365284,0.1416193703804976,0,0
REZ,Mirage,70,0.9847192877792373,0.9666368792248992,0.5530076378793212,0.058813726931966355,0,0
REZ,Nuke,71,0.9592724661020882,0.985783639412321,0.021421749362597636,0.6046598702492866,0,0
Machado,Dust2,46,0.9738676880484566,0.9584557108893184,0.3825481064200623,0.0998184721444868,0,0
Machado,Inferno,48,0.9655036481516389,0.980296959083838,0.16823069538841262,0.59110443651675,0,0
Machado,Nuke,42,0.9414875490574321,0.9917952355635179,0.03221367216660351,0.9891951667875912,1,0
Ex3rcice,Ancient,127,0.9844268547428776,0.9833000878947861,0.15460246629387497,0.12022316801952748,0,0
Ex3rcice,Anubis,103,0.9801001339431876,0.9868901845958392,0.12340170659873018,0.4087314734961039,0,0
Ex3rcice,Dust2,100,0.9802611134203402,0.985187374166777,0.13929888433990434,0.32759775936564817,0,0
Ex3rcice,Inferno,123,0.9869772966042828,0.9403052122050426,0.29010414066029033,3.6128008394170853e-05,0,1
Ex3rcice,Nuke,121,0.989093748954492,0.9758471405517615,0.4506677360224373,0.028322396699691547,0,0
chelo,Dust2,81,0.9849577536598316,0.9838249595467374,0.46315600602756263,0.4006422859152557,0,0
chelo,Inferno,72,0.9652941602225211,0.9853326181069536,0.04427234624290779,0.568610704171687,0,0
chelo,Mirage,104,0.9745758443597456,0.9849939766431527,0.042592009822603916,0.29142514877510883,0,0
chelo,Nuke,95,0.9785383766398145,0.9854593037446011,0.12079870948625177,0.37836137794009395,0,0
TjP,Anubis,60,0.9523131654776116,0.9709453835462235,0.020034490915692586,0.16229943299022342,0,0
TjP,Dust2,50,0.9900023130554213,0.9822102242926735,0.9462295611589134,0.6481659534799025,0,0
TjP,Inferno,63,0.9864379193271282,0.9717080627699278,0.7171512294415976,0.15505722236983188,0,0
TjP,Mirage,49,0.9579561335894865,0.9031321398760257,0.07805234740553531,0.0006963965269812256,0,1
TjP,Nuke,80,0.9861317109589411,0.9859648822249932,0.5429903432055114,0.5325850663014025,0,0
iM,Ancient,80,0.9860605851307679,0.975971640934699,0.5385421154794732,0.1364689750322305,0,0
iM,Anubis,43,0.9412282747459063,0.9779537101742346,0.028736432831236947,0.5685662390598291,1,0
iM,Dust2,58,0.9782329739922467,0.9677606994365454,0.38073180096784465,0.12537232842381935,0,0
iM,Inferno,76,0.9844606071414661,0.9726272819075938,0.4804060757831376,0.099206056207994,0,0
iM,Mirage,103,0.9871218486089048,0.9786288451325841,0.42418684022842157,0.09397982273563521,0,0
iM,Nuke,70,0.9832785828546481,0.9874545331977032,0.47501573467125185,0.7129994512711326,0,0
Lcm,Ancient,64,0.972759522308526,0.9793300641054042,0.16817804589827484,0.35784988698469633,0,0
Lcm,Anubis,53,0.9855148230904258,0.9677213042281079,0.7651518104818087,0.16066490442876746,0,0
Lcm,Inferno,62,0.9673899096901268,0.979758462467983,0.09800127493741473,0.39621104895287723,0,0
Lcm,Mirage,59,0.9745686379854851,0.9506565284743363,0.25196735597475,0.01805829268148525,0,0
skullz,Dust2,51,0.9718342439045208,0.9598882531946475,0.26318436399182576,0.0824989693753308,0,0
skullz,Inferno,52,0.972838111917158,0.9822680232797053,0.27776870826074385,0.6262997829543496,0,0
skullz,Mirage,70,0.9369671454576819,0.9819983211843168,0.001597558198747589,0.41172915953313927,1,0
skullz,Nuke,61,0.9773542098976183,0.9804667980671563,0.3167116329393904,0.43726544534963624,0,0
leo_drk,Ancient,42,0.9776211245603353,0.9749813073239963,0.5711706634205601,0.47767435607634096,0,0
leo_drk,Dust2,48,0.9747546538979928,0.9443627406686049,0.3832514706633764,0.023957519631923604,0,1
leo_drk,Nuke,49,0.9551494966327602,0.9679269644970786,0.05986070355303725,0.19998235482922883,0,0
dupreeh,Nuke,49,0.9817593519067787,0.936150334916886,0.6407482902877275,0.010491668367844133,0,1
dav1g,Ancient,107,0.9779841672531077,0.9910980612759734,0.07261421731917286,0.7121085364760853,0,0
dav1g,Anubis,53,0.9841376225937798,0.9527167369683248,0.7014633203944974,0.03525252180491011,0,0
dav1g,Inferno,91,0.979629964080629,0.9573541287312696,0.16497592580419473,0.004596374274447403,0,0
dav1g,Mirage,80,0.968673852177608,0.9926952443785313,0.04672814930638554,0.9348140192748116,0,0
dav1g,Nuke,129,0.9854312575903463,0.98698552078585,0.1846945228326689,0.2598246358363112,0,0
hoax,Ancient,55,0.9668794104206466,0.9811184171434215,0.133045554524388,0.5370810850669909,0,0
hoax,Inferno,52,0.9811303147131614,0.9462364151947142,0.5750086242291057,0.020232585268744413,0,1
hoax,Nuke,46,0.9797558897005111,0.9780789995122142,0.595998032908929,0.5295427573354332,0,0
saadzin,Ancient,122,0.9869531662861264,0.9856360693364149,0.2940821030890423,0.22447698820532397,0,0
saadzin,Anubis,71,0.9771198903238629,0.9881556267194179,0.22057442879564304,0.7462400056866854,0,0
saadzin,Dust2,74,0.967656565914582,0.9828802743829007,0.05472495845543045,0.4157218437843315,0,0
saadzin,Inferno,102,0.9804436214774536,0.9807665044857957,0.13550278497282953,0.14371466551281264,0,0
saadzin,Mirage,115,0.9883953262543755,0.981439202563878,0.43391571872081824,0.1119540837168927,0,0
saadzin,Nuke,86,0.9802146143778044,0.9864667362990869,0.2106215202913092,0.5124718452097108,0,0
JamYoung,Ancient,65,0.9748852743923085,0.97758034651969,0.20800356157901123,0.2851681822482229,0,0
JamYoung,Anubis,46,0.9825995168002278,0.9438500202466722,0.7136976241077077,0.027308436660215946,0,1
JamYoung,Inferno,92,0.9853249849290211,0.9711050229753457,0.3933127006701718,0.03862996811832071,0,0
JamYoung,Mirage,73,0.9841956127661547,0.9519052426334929,0.49431442990764013,0.00734095039998842,0,0
JamYoung,Nuke,65,0.9857374826056504,0.913553161813196,0.6597842085759023,0.00024150826624574236,0,1
bnc,Ancient,62,0.9854110342933321,0.9708110482612745,0.6714876440486399,0.14601512905246739,0,0
bnc,Anubis,46,0.9759261329892085,0.9704895279212548,0.45038683177124933,0.28883620402418053,0,0
bnc,Inferno,45,0.9824753259775447,0.9948225148736793,0.720641607330622,0.9992347912307551,0,0
bnc,Mirage,59,0.9759383616754257,0.9646381017684699,0.29147123594957464,0.08407487665625507,0,0
bnc,Nuke,60,0.9916854913652987,0.9447876216256079,0.9565345483036212,0.008920987224638006,0,1
Cooper,Nuke,43,0.9737683532559607,0.9749082491368104,0.4228271919273294,0.4598688525822182,0,0
KSCERATO,Dust2,83,0.9834625314767608,0.9871402515041706,0.3651536997564938,0.5822057588434355,0,0
KSCERATO,Inferno,86,0.9703359690561716,0.96052208142566,0.04501523236029504,0.010062669472579352,0,0
KSCERATO,Mirage,107,0.986183118362234,0.9874538548234586,0.3374994656696637,0.41898834284833986,0,0
KSCERATO,Nuke,85,0.9660720019043374,0.9810759230636851,0.024522747042232885,0.24677401026394158,0,0
Frontsiderr,Ancient,47,0.9846259004002085,0.9394491011126147,0.7859063958440934,0.016984796524724295,0,1
Frontsiderr,Mirage,87,0.9819920937468142,0.9738248596352497,0.26809832306853076,0.07466642064549392,0,0
Frontsiderr,Nuke,56,0.981245609493339,0.9267818356958725,0.5306599928171497,0.002205904186210099,0,1
ropz,Ancient,47,0.9623330690354668,0.9804701994361898,0.1331190802712084,0.611761946076914,0,0
ropz,Anubis,42,0.9893182253154124,0.9774436315929848,0.959099162907162,0.5646153845227273,0,0
ropz,Dust2,75,0.9912441962307663,0.9726780419607077,0.8900717021865321,0.1042944114219867,0,0
ropz,Inferno,93,0.9896241720724787,0.9595459989558143,0.6827116672181583,0.00568375317661998,0,0
ropz,Mirage,92,0.9906141029641647,0.9679312472765959,0.7630790024730851,0.022915917378932685,0,0
ropz,Nuke,109,0.9736349600190815,0.9631735390002188,0.029079296809251,0.004153605792563411,0,0
sFade8,Ancient,102,0.9849755269049977,0.9716405957973894,0.3031695566954385,0.027044849385742614,0,0
sFade8,Anubis,57,0.9488580063440871,0.99355791131184,0.01746447177845684,0.9904389486350673,1,0
sFade8,Dust2,88,0.9761426170711148,0.979112650071613,0.10394691140317508,0.16689264951664684,0,0
sFade8,Inferno,80,0.9799659710999072,0.9894063402850984,0.242596390819391,0.7574552578933831,0,0
sFade8,Mirage,86,0.9855339933339314,0.9803779989582279,0.45407879976136767,0.215926678185614,0,0
TMB,Ancient,130,0.9890881356022235,0.9868579262772472,0.39649521860284664,0.24798026068391277,0,0
TMB,Anubis,57,0.9650669026061099,0.9693683556546264,0.09852166417527214,0.156815552252213,0,0
TMB,Dust2,57,0.96958600505511,0.9667629240739751,0.1605237188160265,0.11839167674004647,0,0
TMB,Inferno,125,0.9936309263255414,0.9891562194728551,0.8465398128502224,0.4312829297760528,0,0
TMB,Mirage,53,0.9635683737497948,0.9881365493643431,0.10551713499947551,0.8749781046558593,0,0
TMB,Nuke,139,0.9867255570856049,0.9943664167965212,0.20197590069985266,0.8644944937208416,0,0
alex,Ancient,109,0.9835076980889822,0.972205719961514,0.19797908348909132,0.022101384803086554,0,0
alex,Inferno,82,0.9836477585983477,0.9752759818975357,0.3828934106700542,0.11410814026347105,0,0
alex,Mirage,78,0.9650246988361789,0.9797689280457035,0.030690988217811327,0.2504788157408673,0,0
alex,Nuke,96,0.9868245714333977,0.9543911647869037,0.45580491580253785,0.00212153475228621,0,0
snapy,Ancient,63,0.9824589765694421,0.9829377453142758,0.5073044913644033,0.5311370617579295,0,0
snapy,Anubis,52,0.9738438957120196,0.9482427277133244,0.3054363971587166,0.024552760447755343,0,1
snapy,Dust2,58,0.9726490375499414,0.9872635258414412,0.21336334338860474,0.8021549828962767,0,0
snapy,Inferno,62,0.9598043431029777,0.9698351776574855,0.04052140184057392,0.13035860235608548,0,0
snapy,Nuke,71,0.9779034941552166,0.9751152226947843,0.24371216900841142,0.17028368756237328,0,0
frozen,Ancient,91,0.9786192031039983,0.9844256496873728,0.13982937032732706,0.3513064920020086,0,0
frozen,Anubis,43,0.9492975992225723,0.9668235944171601,0.05619471143686369,0.24475357550976856,0,0
frozen,Dust2,71,0.9782490174711012,0.976968557833333,0.2545915098462386,0.21634344193386684,0,0
frozen,Inferno,75,0.978181534153484,0.9855751134599374,0.22172180376225592,0.5544842116485663,0,0
frozen,Mirage,86,0.9850832100540151,0.9812870580174196,0.42744967140196566,0.2477250604400561,0,0
frozen,Nuke,94,0.9900147652187108,0.9831483034214493,0.7056671125989654,0.2688614242953419,0,0
skullz,Dust2,51,0.9718342439045208,0.9598882531946475,0.26318436399182576,0.0824989693753308,0,0
skullz,Inferno,52,0.972838111917158,0.9822680232797053,0.27776870826074385,0.6262997829543496,0,0
skullz,Mirage,70,0.9369671454576819,0.9819983211843168,0.001597558198747589,0.41172915953313927,1,0
skullz,Nuke,61,0.9773542098976183,0.9804667980671563,0.3167116329393904,0.43726544534963624,0,0
Neityu,Ancient,148,0.9835401475221837,0.9808194542828882,0.0740762692703801,0.036515178257372945,0,0
Neityu,Anubis,96,0.9910510156024513,0.9634348376342686,0.7719148395155893,0.008886188086252064,0,0
Neityu,Dust2,106,0.9845750897627279,0.9916427700863342,0.2589553039591765,0.7634074951496062,0,0
Neityu,Inferno,51,0.9749053341998639,0.985019088299744,0.3493574400549452,0.7625121537214176,0,0
Neityu,Mirage,64,0.9808576573631168,0.9797753796156795,0.4214820114761114,0.3755869995561158,0,0
Neityu,Nuke,104,0.9731689774234178,0.9755088129512144,0.032803156566685344,0.050684425293307425,0,0
Nodios,Ancient,93,0.9547557317366901,0.9841139250742755,0.002730828022787385,0.32064759883294724,0,0
Nodios,Anubis,55,0.9844085049447977,0.9685085191884781,0.6927601329774333,0.15770368328377982,0,0
Nodios,Dust2,55,0.9580082773369564,0.8957344034297026,0.05250256818110109,0.00017747279198129882,0,1
Nodios,Inferno,97,0.9801089887312087,0.9817041434002921,0.1486061390556257,0.19563991848928636,0,0
Nodios,Nuke,67,0.9732378856961565,0.9853553138172388,0.157282241326395,0.618726044744512,0,0
Lcm,Ancient,64,0.972759522308526,0.9793300641054042,0.16817804589827484,0.35784988698469633,0,0
Lcm,Anubis,53,0.9855148230904258,0.9677213042281079,0.7651518104818087,0.16066490442876746,0,0
Lcm,Inferno,62,0.9673899096901268,0.979758462467983,0.09800127493741473,0.39621104895287723,0,0
Lcm,Mirage,59,0.9745686379854851,0.9506565284743363,0.25196735597475,0.01805829268148525,0,0
naitte,Ancient,146,0.9816202169460012,0.9896143665052237,0.047612697214359824,0.35338847094294096,0,0
naitte,Anubis,118,0.9800105441642302,0.9863782316545272,0.07600113506497397,0.2829861821630857,0,0
naitte,Dust2,87,0.9739254821266199,0.9867511874183036,0.07586990524325576,0.5227425110064388,0,0
naitte,Inferno,90,0.955067420746689,0.9851387946834589,0.003485589024213441,0.3982054855251441,0,0
naitte,Nuke,151,0.9879222760388917,0.9703430506325589,0.21635428739745122,0.0023874133944712266,0,0
woxic,Anubis,71,0.9909101249554869,0.9881794136957578,0.8922852374760218,0.7476393054930282,0,0
woxic,Dust2,81,0.9776118566802054,0.9881182000640635,0.16741672765116838,0.6644559018937439,0,0
woxic,Inferno,78,0.9682173702648467,0.9818524520334413,0.04832706193160257,0.3317141504942152,0,0
woxic,Mirage,83,0.9725461542079635,0.9838540713729456,0.072471731466536,0.38510199659517136,0,0
woxic,Nuke,78,0.966669593448869,0.9884400136238739,0.038753794226300035,0.7093763093667312,0,0
SHiNE,Ancient,56,0.9564593907935611,0.9905580143424282,0.04170024240331701,0.9394565570762632,0,0
SHiNE,Inferno,61,0.9746575681890958,0.9597837666535824,0.23587051415909738,0.04308334744300171,0,0
SHiNE,Mirage,83,0.9670788422000235,0.9798581819983089,0.03170031403696373,0.21839483322231096,0,0
SHiNE,Nuke,46,0.9554092551127402,0.9801634365990661,0.07596299650837818,0.6126220719564932,0,0
XELLOW,Ancient,142,0.9876574832411363,0.9835616925677594,0.23817574885177328,0.08691897864704762,0,0
XELLOW,Anubis,87,0.9838675465854487,0.9733765867233132,0.3532835632030442,0.06953360620659271,0,0
XELLOW,Dust2,126,0.9844382874616999,0.9901033114563674,0.15871472518658358,0.5067560360396777,0,0
XELLOW,Inferno,94,0.9750025057804403,0.9871377074272993,0.068369014707187,0.4924213023752214,0,0
XELLOW,Mirage,130,0.968671495100415,0.9930086073305062,0.004201124680117622,0.7701099610082955,0,0
XELLOW,Nuke,113,0.9869728582794194,0.9551021444228944,0.34772431224955136,0.0008033283188106684,0,0
bobeksde,Ancient,143,0.9873932155731536,0.9876407865494163,0.21949134896988254,0.23298198730966774,0,0
bobeksde,Anubis,95,0.9817873851813017,0.9678173531912776,0.20958048530973894,0.01935422204067221,0,0
bobeksde,Dust2,90,0.9674310345224527,0.9931303510329702,0.02337988175451301,0.925614541510394,0,0
bobeksde,Inferno,123,0.9874754923939165,0.9922881293464096,0.32076045463850555,0.7331272800363791,0,0
bobeksde,Mirage,135,0.9853086833752489,0.9883320007038521,0.15724797797543683,0.3133500234772213,0,0
bobeksde,Nuke,112,0.9832037074763831,0.9886003507827092,0.17314372102217535,0.46942772308404274,0,0
POLO,Ancient,76,0.9777939289681431,0.9535351844716455,0.20353132370521498,0.007299790439752992,0,0
POLO,Mirage,61,0.9814016563324565,0.9410948946431704,0.4792268682468399,0.005551984850857219,0,1
POLO,Nuke,70,0.9755982620854302,0.9796043041535595,0.1881873727634613,0.3104342312928633,0,0
mwlky,Ancient,43,0.9681978890755074,0.9657075807241415,0.2736954946770486,0.22332189209025444,0,0
nawwk,Ancient,138,0.9882583109176013,0.9905368854712497,0.2934180393347283,0.47748697557604936,0,0
nawwk,Anubis,77,0.9866371379759883,0.9782061600073483,0.6015584377751632,0.20837107226814372,0,0
nawwk,Dust2,66,0.9862159060689516,0.985448923761716,0.6770536016587049,0.6338680084953034,0,0
nawwk,Inferno,80,0.9706331445875731,0.9858267868638302,0.06227830102251775,0.5240481216562342,0,0
nawwk,Mirage,121,0.9788200136289755,0.9688664849721015,0.053519952543487924,0.006660043910793597,0,0
Girafffe,Ancient,70,0.9897539391364986,0.9416932904334199,0.8419382039987653,0.0027277778836319465,0,1
Girafffe,Anubis,57,0.9601101469275465,0.9690028728833988,0.05760813517166963,0.15077341376917563,0,0
Girafffe,Nuke,80,0.9811750180352912,0.986074640299619,0.28719943666142894,0.5394197267959259,0,0
tatazin,Dust2,47,0.9685706892038739,0.9845793434934663,0.23358754038141666,0.7840289574813781,0,0
tatazin,Mirage,44,0.9543943928781959,0.9283248141396248,0.08026564166616867,0.009132763429850137,0,1
Dytor,Ancient,134,0.9825598673001442,0.9943134416838235,0.08414661082563818,0.8744879742588945,0,0
Dytor,Anubis,87,0.988896853692057,0.978407271582791,0.6721933883451966,0.15428500920974486,0,0
Dytor,Dust2,69,0.9807750289944976,0.9853185739790246,0.3667751141407114,0.5969455909628402,0,0
Dytor,Inferno,92,0.9831246084270117,0.9690768582841592,0.28122521483466956,0.02764376430449533,0,0
Dytor,Mirage,164,0.9910367810645705,0.9629060304909934,0.3934507047727674,0.0002280652467550371,0,0
Dytor,Nuke,119,0.9834946687117979,0.947458086955353,0.15381459361760647,0.0001511766448493897,0,1
arrozdoce,Ancient,95,0.9815941684199133,0.9899663777795873,0.20292396755258274,0.695301738137117,0,0
