player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi
kade0,Dust2,55,5.218181818181818,1.4883210736869272,80.36933797909407,0.022924490801343553,2.6882046127327235,0.7479218901254331,7,1,0
kade0,Mirage,50,4.42,1.4229384061316832,69.72398190045247,0.054836939375391,2.602899035814604,0.6263096583389449,6,0,0
pz,Anubis,48,5.1875,1.5967700589592413,75.04819277108433,0.01153005433177667,3.2688342193874314,0.6586164226875768,7,1,0
pz,Dust2,61,6.442622950819672,2.1705682782018663,130.23409669211196,8.296504815576222e-07,10.257307099121995,0.11422614882559994,8,1,0
pz,Inferno,67,5.522388059701493,1.5329238329238328,101.17297297297296,0.0069824684977157075,9.799951491275586,0.1333332381489993,8,1,0
pz,Mirage,56,4.785714285714286,1.4035278154681141,77.19402985074628,0.05168306851579994,2.5979624855130212,0.7616748191304117,7,0,0
pz,Nuke,67,5.0,1.4303030303030302,94.4,0.024933360180759465,8.8581196301379,0.11485887608773376,7,1,0
doni,Ancient,57,5.315789473684211,1.1163366336633662,62.51485148514852,0.5120281455266641,5.670992938442014,0.4610354066828727,8,0,0
doni,Mirage,50,4.82,0.92886781268524,45.51452282157676,0.7695341273095652,7.0991189923073215,0.21337246447487856,7,0,0
Girafffe,Ancient,70,5.3,1.330872299699207,91.83018867924528,0.06903228808511559,3.3921328746332664,0.7582612178296961,8,0,0
Girafffe,Anubis,57,4.578947368421052,1.8637110016420362,104.36781609195403,0.0001883274844900732,16.72421888602115,0.005053638975547194,7,1,1
Girafffe,Nuke,80,4.2375,1.064896755162242,84.12684365781712,0.6511573638056553,5.566627664351234,0.47344070533736937,8,0,0
cadiaN,Ancient,48,5.958333333333333,1.5209046272876063,71.4825174825175,0.02435607275708022,7.2247816893135415,0.20445256097264108,7,1,0
cadiaN,Inferno,57,7.385964912280702,1.9426535459789613,108.78859857482183,6.097083278364399e-05,11.415291352028907,0.07635862491319563,8,1,0
pepe,Ancient,42,5.166666666666667,1.5853658536585367,65.0,0.019783838367354638,4.231637847120851,0.375563802387208,6,1,0
pepe,Mirage,65,4.384615384615385,1.3519736842105263,86.52631578947368,0.0638034923075626,9.866688809515736,0.07910189385918226,7,0,0
pepe,Nuke,51,3.4901960784313726,1.4941573033707862,74.70786516853931,0.026689807633369134,5.233609851092265,0.2641564053651514,6,1,0
bajmi,Ancient,113,5.557522123893805,1.2497156505914466,139.96815286624204,0.07569966314946446,11.2015681418537,0.1300651872462541,9,0,0
bajmi,Anubis,78,5.115384615384615,1.5536568694463433,119.63157894736842,0.002682440217783789,14.02341722283158,0.029375671574949032,8,1,1
bajmi,Dust2,56,5.303571428571429,1.5490052035506578,85.19528619528619,0.011202695688888296,8.918981223846473,0.17818604264034535,8,1,0
bajmi,Inferno,67,5.582089552238806,1.3362502025603633,88.19251336898398,0.07088048268577565,10.13180938180473,0.11920986491052321,8,0,0
bajmi,Mirage,93,5.043010752688172,1.1247334754797442,103.47547974413646,0.38877130942690435,4.159625152675318,0.6550847398459216,8,0,0
bajmi,Nuke,140,4.392857142857143,1.4958764695560625,207.9268292682927,0.0002756793242571924,7.615461495677135,0.26765031588170135,8,1,0
Cooper,Nuke,43,4.186046511627907,1.9481481481481484,81.82222222222224,0.00045601625687176627,13.387774087686514,0.009528567182873532,6,1,1
KalubeR,Mirage,45,4.288888888888889,0.9710315591144605,42.725388601036265,0.9474626421986235,0.4674431599348999,0.9765920147650711,6,0,0
dea,Ancient,101,5.207920792079208,1.018897338403042,101.88973384030419,0.857245914437279,7.206461535004864,0.3021752230299558,8,0,0
dea,Dust2,43,5.046511627906977,1.509326311169629,63.39170506912441,0.03613138004335812,6.597511972386526,0.2523351341452312,7,1,0
dea,Mirage,91,4.835164835164835,0.8744444444444447,78.70000000000003,0.4064956119873333,3.1137270711650014,0.7944435317926679,8,0,0
dea,Nuke,53,4.490566037735849,1.7440206851971556,90.68907563025209,0.00143595716868767,10.952062441457551,0.027108082076991547,6,1,1
snapy,Ancient,63,5.380952380952381,1.0996288895232658,68.17699115044248,0.55069187850355,2.4382084846718874,0.875318011592406,8,0,0
snapy,Anubis,52,5.384615384615385,1.2246498599439777,62.45714285714286,0.2609959609523907,0.3845514453581551,0.9837220711818068,6,0,0
snapy,Dust2,58,5.827586206896552,1.7469116578428323,99.57396449704143,0.0008315849338017698,15.520890167555365,0.008353788455734335,7,1,1
snapy,Inferno,62,6.5,1.5069356872635562,91.92307692307692,0.012814244733106894,7.420243097746987,0.28372419863371556,8,1,0
snapy,Nuke,71,4.450704225352113,1.0257685352622061,71.80379746835442,0.8356812558286542,0.8976901244100414,0.970388640875479,7,0,0
Sobol,Ancient,97,5.958762886597938,1.1324971164936561,108.719723183391,0.3534478127227952,6.267834130019986,0.5088470273121785,9,0,0
Sobol,Anubis,51,5.0588235294117645,1.7506976744186045,87.53488372093022,0.0016268417775690835,11.725875143407471,0.03874323746614115,7,1,1
Sobol,Dust2,51,4.921568627450981,1.5673306772908366,78.36653386454182,0.012681892942036546,8.744547692543744,0.11969745785868274,7,1,0
Sobol,Mirage,85,5.141176470588236,1.1677563473902144,98.09153318077801,0.27902785574643624,7.062708270585577,0.3150869126639662,8,0,0
Sobol,Nuke,111,5.1441441441441444,1.353160324789046,148.84763572679506,0.01613949472959452,11.577045379965933,0.07209750977237564,8,1,0
Grizz,Ancient,91,5.846153846153846,1.1628654970760235,104.65789473684212,0.2768754168015544,7.377359434341549,0.3906740062747929,9,0,0
Grizz,Dust2,47,4.76595744680851,1.9450698757763976,89.47321428571429,0.00025952368526387565,4.245804026229856,0.5145959100586588,7,1,0
Grizz,Inferno,87,5.126436781609195,1.4417040358744395,123.98654708520179,0.009221787589216605,9.397726017101544,0.15241467150735255,8,1,0
Grizz,Nuke,57,4.228070175438597,1.2840841730883221,71.90871369294604,0.14921429794186203,2.6248029083673368,0.6224357436058333,6,0,0
esenthial,Ancient,128,4.640625,1.1902224343169225,151.15824915824916,0.1414640841856578,6.952954802823202,0.4337945970865429,9,0,0
esenthial,Anubis,69,3.8550724637681157,1.4745687748783725,100.27067669172934,0.013273491135398073,14.651866271854598,0.011958185094835821,7,1,1
esenthial,Dust2,72,3.861111111111111,1.2351808693889959,87.6978417266187,0.1740384717322317,9.240967083232679,0.0998302652709784,7,0,0
esenthial,Inferno,75,4.2,1.1776061776061775,87.14285714285714,0.28177061492767685,12.045305737562773,0.03417223321735112,7,0,1
esenthial,Mirage,169,3.621301775147929,1.350743075007781,226.9248366013072,0.003322072642627579,7.830501105403596,0.25078614817574846,8,1,0
esenthial,Nuke,72,3.5972222222222223,1.3285659905378215,94.32818532818533,0.0670397736017086,4.184355779560303,0.5231901941105284,7,0,0
max,Ancient,108,6.12962962962963,1.6134059914730217,172.63444108761328,0.00012050375665527019,13.18158954860581,0.10575254400968886,10,1,0
max,Anubis,42,5.738095238095238,1.539216678473839,63.1078838174274,0.029661184914731294,10.864163336749003,0.054140742493753516,7,1,0
max,Dust2,110,5.972727272727273,1.2486699342298186,136.10502283105023,0.08067590981083021,5.5826863833321285,0.5892299709600367,9,0,0
max,Inferno,79,6.493670886075949,1.6500224921277553,128.7017543859649,0.0005346743005136884,18.134029199062297,0.0113797036026057,9,1,1
max,Mirage,78,5.166666666666667,1.158357771260997,89.19354838709677,0.32309497340345505,6.493103147032727,0.3702732925962336,8,0,0
max,Nuke,147,4.918367346938775,1.1851304496106407,173.02904564315352,0.1255340215060119,9.51462122954564,0.2177876061898082,9,0,0
Sobol,Ancient,97,5.958762886597938,1.1324971164936561,108.719723183391,0.3534478127227952,6.267834130019986,0.5088470273121785,9,0,0
Sobol,Anubis,51,5.0588235294117645,1.7506976744186045,87.53488372093022,0.0016268417775690835,11.725875143407471,0.03874323746614115,7,1,1
Sobol,Dust2,51,4.921568627450981,1.5673306772908366,78.36653386454182,0.012681892942036546,8.744547692543744,0.11969745785868274,7,1,0
Sobol,Mirage,85,5.141176470588236,1.1677563473902144,98.09153318077801,0.27902785574643624,7.062708270585577,0.3150869126639662,8,0,0
Sobol,Nuke,111,5.1441441441441444,1.353160324789046,148.84763572679506,0.01613949472959452,11.577045379965933,0.07209750977237564,8,1,0
Kvem,Ancient,72,6.375,1.323115161557581,93.94117647058823,0.07115935447789248,8.073055482877852,0.23279980029444494,8,0,0
Kvem,Anubis,57,5.228070175438597,1.1409395973154361,63.89261744966443,0.43791930395775364,4.622916290576759,0.4636079491684121,7,0,0
Kvem,Dust2,73,6.301369863013699,1.16237922705314,83.69130434782608,0.32663615217312614,4.086982904257034,0.6649063955711978,8,0,0
Kvem,Inferno,54,5.703703703703703,1.3736829208527324,72.80519480519482,0.07366763826237277,1.7483675568677626,0.8827508092553769,7,0,0
Kvem,Mirage,108,5.703703703703703,1.5345308896710768,164.1948051948052,0.0006343441745220422,10.094393328314993,0.18328709810303526,9,1,0
Kvem,Nuke,46,4.434782608695652,1.2793028322440088,57.568627450980394,0.19801758982141057,0.8795552106349674,0.9274754587600331,6,0,0
vsm,Ancient,64,5.03125,1.10401261954057,69.5527950310559,0.5328809861939094,3.095047723111264,0.685334966099604,7,0,0
vsm,Dust2,58,4.810344827586207,1.6445324781487771,93.73835125448029,0.0031259481805763403,5.382216874140498,0.37103411890832466,7,1,0
vsm,Inferno,51,5.117647058823529,1.5057471264367817,75.28735632183908,0.02379642301241857,7.759381222238133,0.1700046821288717,7,1,0
vsm,Mirage,100,4.89,1.3504988535663383,133.69938650306747,0.02311301067120835,5.680709882819567,0.4598899564463499,8,1,0
vsm,Nuke,82,4.134146341463414,1.1154448450416987,90.3510324483776,0.44719387616708783,2.6442131512344305,0.7546366626240972,7,0,0
jks,Dust2,43,5.255813953488372,1.4504846186262121,60.9203539823009,0.05913485140374805,2.789645027306112,0.5936214854787594,6,0,0
cerber,Ancient,59,5.559322033898305,1.4469091673675356,83.92073170731706,0.02927382868182419,27.905684711778015,9.788432098835443e-05,8,1,1
cerber,Dust2,65,5.7384615384615385,1.4772955764075066,94.54691689008042,0.015619015397204204,12.145224455734368,0.032851153593233894,7,1,1
cerber,Mirage,63,5.142857142857143,1.391577060931899,86.27777777777774,0.0449495807329131,7.467966012876812,0.18809746874424169,7,1,0
mhL,Mirage,56,5.142857142857143,2.0323232323232325,111.77777777777777,1.909872431235531e-05,9.848068318143019,0.07965641767854201,7,1,0
RUSH,Ancient,65,6.3538461538461535,1.3595641646489105,87.01210653753027,0.058937097570198965,8.37633857817758,0.2118075827809112,8,0,0
RUSH,Mirage,56,5.321428571428571,1.012080536912752,55.664429530201346,0.8992151180563236,5.287142972468478,0.5075470019434254,8,0,0
RUSH,Nuke,42,5.142857142857143,1.8455284552845532,75.66666666666669,0.0015844449653421267,6.183003616420812,0.18589194493654068,6,1,0
k1to,Ancient,60,5.0,1.1457627118644067,67.6,0.4139801244499203,4.312611887033278,0.5053395880917646,7,0,0
k1to,Dust2,47,6.0212765957446805,1.1010907973575048,50.65017667844521,0.5903085653530191,3.146723296695382,0.6773771889936832,7,0,0
k1to,Mirage,51,4.2745098039215685,1.104954128440367,55.24770642201835,0.566220329710093,8.732644182702337,0.06814078702690074,6,0,0
2high,Ancient,66,6.196969696969697,1.6743652435583973,108.83374083129583,0.001075926616148438,6.925196399259537,0.32782047084322063,8,1,0
2high,Anubis,51,6.176470588235294,1.4552380952380952,72.76190476190476,0.0388885403074557,12.27695771297001,0.031183703980103634,7,1,1
2high,Mirage,51,5.019607843137255,1.3904687500000004,69.52343750000001,0.07048966677922797,6.16674982761415,0.2903299787243497,7,0,0
2high,Nuke,53,4.962264150943396,1.1003217315004388,57.21673003802282,0.5752913174712846,4.195703502916835,0.5215973632349392,7,0,0
n1Xen,Ancient,138,4.826086956521739,1.6180706253698953,221.67567567567568,1.2524019118582986e-05,23.092859811680572,0.0016422761489620164,9,1,1
n1Xen,Anubis,52,4.615384615384615,1.4287581699346408,72.86666666666667,0.04774857752517215,11.578542864332265,0.041042051726732344,7,1,1
n1Xen,Inferno,69,4.869565217391305,1.3765756302521006,93.60714285714283,0.04297535217114645,2.057302960335204,0.841160628297591,7,1,0
